ref,stim1,stim2,stim3,stim4,stim5,stim6,stim7,stim8,clicks,clicked_stimuli,participant,session,date,expName,psychopyVersion,frameRate
monkey,ant,bat,dog,horse,crocodile,duck,dolphin,turtle,"['stim4', 'stim3', 'stim2', 'stim7', 'stim6', 'stim5', 'stim8', 'stim1']","['horse', 'dog', 'bat', 'dolphin', 'duck', 'crocodile', 'turtle', 'ant']",S4,7,2021_Oct_20_1359,image_exp,3.2.4,60.03424533
cow,giraffe,bear,ant,owl,cat,hog,butterfly,horse,"['stim6', 'stim8', 'stim5', 'stim1', 'stim2', 'stim4', 'stim3', 'stim7']","['hog', 'horse', 'cat', 'giraffe', 'bear', 'owl', 'ant', 'butterfly']",S4,7,2021_Oct_20_1359,image_exp,3.2.4,60.03424533
eagle,dog,turtle,lizard,ladybug,monkey,frog,goldfish,shark,"['stim3', 'stim6', 'stim2', 'stim1', 'stim4', 'stim5', 'stim7', 'stim8']","['lizard', 'frog', 'turtle', 'dog', 'ladybug', 'monkey', 'goldfish', 'shark']",S4,7,2021_Oct_20_1359,image_exp,3.2.4,60.03424533
rat,goat,sheep,snake,spider,shark,turkey,cat,butterfly,"['stim2', 'stim1', 'stim7', 'stim3', 'stim6', 'stim4', 'stim8', 'stim5']","['sheep', 'goat', 'cat', 'snake', 'turkey', 'spider', 'butterfly', 'shark']",S4,7,2021_Oct_20_1359,image_exp,3.2.4,60.03424533
snake,fox,turkey,crocodile,whale,monkey,turtle,horse,sheep,"['stim3', 'stim6', 'stim2', 'stim8', 'stim1', 'stim7', 'stim5', 'stim4']","['crocodile', 'turtle', 'turkey', 'sheep', 'fox', 'horse', 'monkey', 'whale']",S4,7,2021_Oct_20_1359,image_exp,3.2.4,60.03424533
turtle,butterfly,horse,hog,fox,spider,crocodile,giraffe,frog,"['stim8', 'stim6', 'stim3', 'stim4', 'stim2', 'stim7', 'stim1', 'stim5']","['frog', 'crocodile', 'hog', 'fox', 'horse', 'giraffe', 'butterfly', 'spider']",S4,7,2021_Oct_20_1359,image_exp,3.2.4,60.03424533
tiger,rat,goldfish,horse,giraffe,bear,monkey,turkey,hog,"['stim5', 'stim3', 'stim4', 'stim6', 'stim1', 'stim8', 'stim7', 'stim2']","['bear', 'horse', 'giraffe', 'monkey', 'rat', 'hog', 'turkey', 'goldfish']",S4,7,2021_Oct_20_1359,image_exp,3.2.4,60.03424533
eagle,fox,ant,elephant,owl,dog,ladybug,snake,horse,"['stim4', 'stim1', 'stim5', 'stim8', 'stim7', 'stim3', 'stim2', 'stim6']","['owl', 'fox', 'dog', 'horse', 'snake', 'elephant', 'ant', 'ladybug']",S4,7,2021_Oct_20_1359,image_exp,3.2.4,60.03424533
fox,owl,crocodile,duck,spider,butterfly,shark,snail,turkey,"['stim2', 'stim8', 'stim3', 'stim1', 'stim6', 'stim7', 'stim4', 'stim5']","['crocodile', 'turkey', 'duck', 'owl', 'shark', 'snail', 'spider', 'butterfly']",S4,7,2021_Oct_20_1359,image_exp,3.2.4,60.03424533
fox,bluebird,tiger,bear,dolphin,goldfish,pigeon,goat,giraffe,"['stim7', 'stim2', 'stim3', 'stim8', 'stim4', 'stim6', 'stim1', 'stim5']","['goat', 'tiger', 'bear', 'giraffe', 'dolphin', 'pigeon', 'bluebird', 'goldfish']",S4,7,2021_Oct_20_1359,image_exp,3.2.4,60.03424533
whale,giraffe,bat,hog,bluebird,pigeon,snail,tiger,spider,"['stim7', 'stim1', 'stim3', 'stim2', 'stim5', 'stim4', 'stim6', 'stim8']","['tiger', 'giraffe', 'hog', 'bat', 'pigeon', 'bluebird', 'snail', 'spider']",S4,7,2021_Oct_20_1359,image_exp,3.2.4,60.03424533
butterfly,ant,crocodile,bear,snail,turkey,tiger,owl,sheep,"['stim1', 'stim4', 'stim7', 'stim5', 'stim2', 'stim8', 'stim3', 'stim6']","['ant', 'snail', 'owl', 'turkey', 'crocodile', 'sheep', 'bear', 'tiger']",S4,7,2021_Oct_20_1359,image_exp,3.2.4,60.03424533
rat,lizard,ant,tiger,frog,pigeon,hog,cow,mouse,"['stim8', 'stim6', 'stim7', 'stim1', 'stim5', 'stim4', 'stim3', 'stim2']","['mouse', 'hog', 'cow', 'lizard', 'pigeon', 'frog', 'tiger', 'ant']",S4,7,2021_Oct_20_1359,image_exp,3.2.4,60.03424533
goat,cow,rat,sheep,horse,whale,mouse,duck,spider,"['stim3', 'stim1', 'stim4', 'stim6', 'stim2', 'stim5', 'stim7', 'stim8']","['sheep', 'cow', 'horse', 'mouse', 'rat', 'whale', 'duck', 'spider']",S4,7,2021_Oct_20_1359,image_exp,3.2.4,60.03424533
snail,whale,snake,butterfly,bear,hog,elephant,eagle,bat,"['stim2', 'stim3', 'stim8', 'stim5', 'stim7', 'stim6', 'stim4', 'stim1']","['snake', 'butterfly', 'bat', 'hog', 'eagle', 'elephant', 'bear', 'whale']",S4,7,2021_Oct_20_1359,image_exp,3.2.4,60.03424533
goat,bear,hog,whale,ant,cow,ladybug,turtle,eagle,"['stim5', 'stim2', 'stim1', 'stim7', 'stim3', 'stim8', 'stim4', 'stim6']","['cow', 'hog', 'bear', 'turtle', 'whale', 'eagle', 'ant', 'ladybug']",S4,7,2021_Oct_20_1359,image_exp,3.2.4,60.03424533
turkey,cat,bat,turtle,pigeon,shark,bluebird,ant,giraffe,"['stim4', 'stim6', 'stim2', 'stim3', 'stim1', 'stim8', 'stim7', 'stim5']","['pigeon', 'bluebird', 'bat', 'turtle', 'cat', 'giraffe', 'ant', 'shark']",S4,7,2021_Oct_20_1359,image_exp,3.2.4,60.03424533
goat,sparrow,owl,tiger,turkey,monkey,goldfish,frog,bat,"['stim3', 'stim5', 'stim8', 'stim4', 'stim2', 'stim1', 'stim7', 'stim6']","['tiger', 'monkey', 'bat', 'turkey', 'owl', 'sparrow', 'frog', 'goldfish']",S4,7,2021_Oct_20_1359,image_exp,3.2.4,60.03424533
cat,spider,elephant,turtle,bear,crocodile,shark,eagle,frog,"['stim4', 'stim2', 'stim3', 'stim8', 'stim5', 'stim7', 'stim6', 'stim1']","['bear', 'elephant', 'turtle', 'frog', 'crocodile', 'eagle', 'shark', 'spider']",S4,7,2021_Oct_20_1359,image_exp,3.2.4,60.03424533
shark,duck,dolphin,mouse,tiger,bluebird,butterfly,lizard,ant,"['stim2', 'stim4', 'stim7', 'stim3', 'stim1', 'stim5', 'stim8', 'stim6']","['dolphin', 'tiger', 'lizard', 'mouse', 'duck', 'bluebird', 'ant', 'butterfly']",S4,7,2021_Oct_20_1359,image_exp,3.2.4,60.03424533
horse,duck,lizard,shark,butterfly,mouse,frog,dog,tiger,"['stim7', 'stim8', 'stim5', 'stim1', 'stim2', 'stim3', 'stim6', 'stim4']","['dog', 'tiger', 'mouse', 'duck', 'lizard', 'shark', 'frog', 'butterfly']",S4,7,2021_Oct_20_1359,image_exp,3.2.4,60.03424533
sparrow,goldfish,dog,ladybug,fox,butterfly,dolphin,owl,goat,"['stim7', 'stim3', 'stim1', 'stim8', 'stim4', 'stim5', 'stim2', 'stim6']","['owl', 'ladybug', 'goldfish', 'goat', 'fox', 'butterfly', 'dog', 'dolphin']",S4,7,2021_Oct_20_1359,image_exp,3.2.4,60.03424533
spider,sparrow,mouse,fox,bluebird,dog,elephant,goat,bat,"['stim8', 'stim2', 'stim1', 'stim4', 'stim7', 'stim3', 'stim5', 'stim6']","['bat', 'mouse', 'sparrow', 'bluebird', 'goat', 'fox', 'dog', 'elephant']",S4,7,2021_Oct_20_1359,image_exp,3.2.4,60.03424533
spider,pigeon,bear,whale,butterfly,crocodile,goldfish,eagle,shark,"['stim4', 'stim5', 'stim6', 'stim1', 'stim7', 'stim8', 'stim3', 'stim2']","['butterfly', 'crocodile', 'goldfish', 'pigeon', 'eagle', 'shark', 'whale', 'bear']",S4,7,2021_Oct_20_1359,image_exp,3.2.4,60.03424533
turtle,elephant,cat,cow,ant,duck,sparrow,snail,snake,"['stim8', 'stim7', 'stim5', 'stim3', 'stim2', 'stim1', 'stim6', 'stim4']","['snake', 'snail', 'duck', 'cow', 'cat', 'elephant', 'sparrow', 'ant']",S4,7,2021_Oct_20_1359,image_exp,3.2.4,60.03424533
bat,cow,owl,mouse,dog,bluebird,butterfly,giraffe,ladybug,"['stim3', 'stim5', 'stim2', 'stim1', 'stim4', 'stim7', 'stim6', 'stim8']","['mouse', 'bluebird', 'owl', 'cow', 'dog', 'giraffe', 'butterfly', 'ladybug']",S4,7,2021_Oct_20_1359,image_exp,3.2.4,60.03424533
cow,bluebird,whale,giraffe,mouse,turtle,owl,elephant,crocodile,"['stim4', 'stim3', 'stim7', 'stim8', 'stim2', 'stim5', 'stim6', 'stim1']","['mouse', 'giraffe', 'elephant', 'crocodile', 'whale', 'turtle', 'owl', 'bluebird']",S4,7,2021_Oct_20_1359,image_exp,3.2.4,60.03424533
bat,owl,cow,eagle,pigeon,monkey,elephant,cat,ant,"['stim3', 'stim4', 'stim1', 'stim2', 'stim7', 'stim5', 'stim6', 'stim8']","['eagle', 'pigeon', 'owl', 'cow', 'cat', 'monkey', 'elephant', 'ant']",S4,7,2021_Oct_20_1359,image_exp,3.2.4,60.03424533
mouse,horse,duck,pigeon,shark,tiger,ant,dog,snail,"['stim7', 'stim1', 'stim3', 'stim2', 'stim5', 'stim8', 'stim6', 'stim4']","['dog', 'horse', 'pigeon', 'duck', 'tiger', 'snail', 'ant', 'shark']",S4,7,2021_Oct_20_1359,image_exp,3.2.4,60.03424533
bear,cow,eagle,elephant,turtle,dog,duck,shark,crocodile,"['stim3', 'stim5', 'stim1', 'stim8', 'stim7', 'stim4', 'stim6', 'stim2']","['elephant', 'dog', 'cow', 'crocodile', 'shark', 'turtle', 'duck', 'eagle']",S4,7,2021_Oct_20_1359,image_exp,3.2.4,60.03424533
mouse,dolphin,rat,frog,snake,whale,giraffe,cow,goldfish,"['stim2', 'stim7', 'stim6', 'stim3', 'stim4', 'stim1', 'stim5', 'stim8']","['rat', 'cow', 'giraffe', 'frog', 'snake', 'dolphin', 'whale', 'goldfish']",S4,7,2021_Oct_20_1359,image_exp,3.2.4,60.03424533
bat,spider,dog,goldfish,giraffe,whale,hog,shark,frog,"['stim6', 'stim2', 'stim4', 'stim8', 'stim3', 'stim1', 'stim5', 'stim7']","['hog', 'dog', 'giraffe', 'frog', 'goldfish', 'spider', 'whale', 'shark']",S4,7,2021_Oct_20_1359,image_exp,3.2.4,60.03424533
dog,cat,pigeon,dolphin,monkey,ant,shark,mouse,turtle,"['stim1', 'stim4', 'stim7', 'stim3', 'stim8', 'stim2', 'stim6', 'stim5']","['cat', 'monkey', 'mouse', 'dolphin', 'turtle', 'pigeon', 'shark', 'ant']",S4,7,2021_Oct_20_1359,image_exp,3.2.4,60.03424533
hog,eagle,snake,turtle,shark,monkey,giraffe,crocodile,bat,"['stim6', 'stim5', 'stim3', 'stim7', 'stim8', 'stim2', 'stim1', 'stim4']","['giraffe', 'monkey', 'turtle', 'crocodile', 'bat', 'snake', 'eagle', 'shark']",S4,7,2021_Oct_20_1359,image_exp,3.2.4,60.03424533
snake,ant,mouse,spider,pigeon,goldfish,goat,rat,bluebird,"['stim3', 'stim1', 'stim5', 'stim7', 'stim2', 'stim8', 'stim4', 'stim6']","['spider', 'ant', 'goldfish', 'rat', 'mouse', 'bluebird', 'pigeon', 'goat']",S4,7,2021_Oct_20_1359,image_exp,3.2.4,60.03424533
turtle,owl,monkey,bear,sheep,eagle,lizard,ladybug,dog,"['stim6', 'stim4', 'stim1', 'stim5', 'stim8', 'stim7', 'stim3', 'stim2']","['lizard', 'sheep', 'owl', 'eagle', 'dog', 'ladybug', 'bear', 'monkey']",S4,7,2021_Oct_20_1359,image_exp,3.2.4,60.03424533
hog,rat,duck,butterfly,monkey,shark,tiger,pigeon,sheep,"['stim8', 'stim1', 'stim4', 'stim6', 'stim2', 'stim7', 'stim5', 'stim3']","['sheep', 'rat', 'monkey', 'tiger', 'duck', 'pigeon', 'shark', 'butterfly']",S4,7,2021_Oct_20_1359,image_exp,3.2.4,60.03424533
whale,owl,turkey,spider,mouse,shark,turtle,hog,dog,"['stim5', 'stim8', 'stim7', 'stim4', 'stim2', 'stim6', 'stim1', 'stim3']","['shark', 'dog', 'hog', 'mouse', 'turkey', 'turtle', 'owl', 'spider']",S4,7,2021_Oct_20_1359,image_exp,3.2.4,60.03424533
dolphin,eagle,monkey,owl,whale,elephant,lizard,pigeon,butterfly,"['stim4', 'stim5', 'stim2', 'stim6', 'stim3', 'stim1', 'stim7', 'stim8']","['whale', 'elephant', 'monkey', 'lizard', 'owl', 'eagle', 'pigeon', 'butterfly']",S4,7,2021_Oct_20_1359,image_exp,3.2.4,60.03424533
dog,crocodile,duck,spider,snake,horse,turkey,snail,sheep,"['stim5', 'stim8', 'stim1', 'stim6', 'stim2', 'stim4', 'stim7', 'stim3']","['horse', 'sheep', 'crocodile', 'turkey', 'duck', 'snake', 'snail', 'spider']",S4,7,2021_Oct_20_1359,image_exp,3.2.4,60.03424533
ant,lizard,bear,turkey,bluebird,frog,crocodile,dolphin,turtle,"['stim1', 'stim6', 'stim8', 'stim5', 'stim3', 'stim4', 'stim7', 'stim2']","['lizard', 'crocodile', 'turtle', 'frog', 'turkey', 'bluebird', 'dolphin', 'bear']",S4,7,2021_Oct_20_1359,image_exp,3.2.4,60.03424533
snake,frog,goldfish,goat,bat,duck,owl,tiger,dog,"['stim1', 'stim2', 'stim4', 'stim5', 'stim3', 'stim6', 'stim8', 'stim7']","['frog', 'goldfish', 'bat', 'duck', 'goat', 'owl', 'dog', 'tiger']",S4,7,2021_Oct_20_1359,image_exp,3.2.4,60.03424533
mouse,goat,eagle,duck,cat,crocodile,lizard,butterfly,snail,"['stim1', 'stim4', 'stim6', 'stim3', 'stim5', 'stim2', 'stim8', 'stim7']","['goat', 'cat', 'lizard', 'duck', 'crocodile', 'eagle', 'snail', 'butterfly']",S4,7,2021_Oct_20_1359,image_exp,3.2.4,60.03424533
pigeon,tiger,eagle,spider,whale,turtle,snail,ladybug,horse,"['stim2', 'stim5', 'stim7', 'stim8', 'stim6', 'stim3', 'stim1', 'stim4']","['eagle', 'turtle', 'ladybug', 'horse', 'snail', 'spider', 'tiger', 'whale']",S4,7,2021_Oct_20_1359,image_exp,3.2.4,60.03424533
shark,eagle,snail,horse,elephant,spider,hog,snake,frog,"['stim4', 'stim3', 'stim6', 'stim7', 'stim8', 'stim5', 'stim1', 'stim2']","['elephant', 'horse', 'hog', 'snake', 'frog', 'spider', 'eagle', 'snail']",S4,7,2021_Oct_20_1359,image_exp,3.2.4,60.03424533
ant,goldfish,sparrow,pigeon,ladybug,eagle,snake,monkey,spider,"['stim8', 'stim4', 'stim6', 'stim1', 'stim2', 'stim3', 'stim5', 'stim7']","['spider', 'ladybug', 'snake', 'goldfish', 'sparrow', 'pigeon', 'eagle', 'monkey']",S4,7,2021_Oct_20_1359,image_exp,3.2.4,60.03424533
ladybug,shark,bat,cat,owl,ant,goldfish,lizard,bluebird,"['stim5', 'stim2', 'stim7', 'stim6', 'stim8', 'stim4', 'stim3', 'stim1']","['ant', 'bat', 'lizard', 'goldfish', 'bluebird', 'owl', 'cat', 'shark']",S4,7,2021_Oct_20_1359,image_exp,3.2.4,60.03424533
ladybug,giraffe,frog,turtle,snake,elephant,whale,dog,monkey,"['stim2', 'stim4', 'stim3', 'stim7', 'stim1', 'stim8', 'stim5', 'stim6']","['frog', 'snake', 'turtle', 'dog', 'giraffe', 'monkey', 'elephant', 'whale']",S4,7,2021_Oct_20_1359,image_exp,3.2.4,60.03424533
tiger,mouse,snail,pigeon,frog,owl,lizard,cat,shark,"['stim7', 'stim1', 'stim8', 'stim6', 'stim4', 'stim5', 'stim3', 'stim2']","['cat', 'mouse', 'shark', 'lizard', 'frog', 'owl', 'pigeon', 'snail']",S4,7,2021_Oct_20_1359,image_exp,3.2.4,60.03424533
duck,ant,turkey,eagle,goldfish,horse,butterfly,sheep,lizard,"['stim2', 'stim3', 'stim7', 'stim5', 'stim8', 'stim1', 'stim4', 'stim6']","['turkey', 'eagle', 'sheep', 'horse', 'lizard', 'ant', 'goldfish', 'butterfly']",S4,7,2021_Oct_20_1359,image_exp,3.2.4,60.03424533
owl,fox,bat,hog,whale,snake,goat,duck,horse,"['stim7', 'stim2', 'stim3', 'stim6', 'stim1', 'stim5', 'stim8', 'stim4']","['duck', 'bat', 'hog', 'goat', 'fox', 'snake', 'horse', 'whale']",S4,7,2021_Oct_20_1359,image_exp,3.2.4,60.03424533
whale,goldfish,monkey,eagle,crocodile,goat,ladybug,sheep,bear,"['stim8', 'stim2', 'stim5', 'stim7', 'stim4', 'stim1', 'stim3', 'stim6']","['bear', 'monkey', 'goat', 'sheep', 'crocodile', 'goldfish', 'eagle', 'ladybug']",S4,7,2021_Oct_20_1359,image_exp,3.2.4,60.03424533
elephant,turkey,bat,shark,monkey,tiger,butterfly,cat,snail,"['stim4', 'stim5', 'stim7', 'stim2', 'stim1', 'stim3', 'stim8', 'stim6']","['monkey', 'tiger', 'cat', 'bat', 'turkey', 'shark', 'snail', 'butterfly']",S4,7,2021_Oct_20_1359,image_exp,3.2.4,60.03424533
goldfish,monkey,cow,cat,elephant,hog,lizard,spider,whale,"['stim8', 'stim6', 'stim7', 'stim5', 'stim2', 'stim3', 'stim4', 'stim1']","['whale', 'lizard', 'spider', 'hog', 'cow', 'cat', 'elephant', 'monkey']",S4,7,2021_Oct_20_1359,image_exp,3.2.4,60.03424533
bluebird,frog,turtle,goldfish,dolphin,crocodile,hog,fox,bat,"['stim8', 'stim1', 'stim2', 'stim6', 'stim5', 'stim7', 'stim3', 'stim4']","['bat', 'frog', 'turtle', 'hog', 'crocodile', 'fox', 'goldfish', 'dolphin']",S4,7,2021_Oct_20_1359,image_exp,3.2.4,60.03424533
turtle,duck,sheep,whale,rat,goldfish,cat,pigeon,lizard,"['stim8', 'stim1', 'stim4', 'stim6', 'stim7', 'stim5', 'stim2', 'stim3']","['lizard', 'duck', 'rat', 'cat', 'pigeon', 'goldfish', 'sheep', 'whale']",S4,7,2021_Oct_20_1359,image_exp,3.2.4,60.03424533